1438.07,809.48,blue
1459.66,809.95,blue
1480.97,810.261,blue
1502.01,810.409,blue
1522.75,810.393,blue
1543.19,810.208,blue
1563.33,809.852,blue
1592.94,808.99,blue
1621.8,807.726,blue
1649.89,806.049,blue
1677.19,803.946,blue
1703.66,801.406,blue
1729.28,798.415,blue
1754.03,794.96,blue
1777.88,791.023,blue
1800.81,786.587,blue
1822.81,781.632,blue
1843.85,776.132,blue
1863.91,770.058,blue
1882.99,763.376,blue
1906.85,753.444,blue
1928.88,742.224,blue
1949.01,729.549,blue
1967.1,715.222,blue
1982.93,699.046,blue
1996.15,680.889,blue
2005.95,661.689,blue
2012.31,642.474,blue
2015.88,622.581,blue
2016.81,602.293,blue
2015.34,581.797,blue
2011.67,561.171,blue
2006.03,540.423,blue
1998.55,519.523,blue
1989.37,498.444,blue
1978.57,477.144,blue
1966.25,455.607,blue
1952.46,433.81,blue
1937.27,411.749,blue
1920.73,389.425,blue
1902.9,366.846,blue
1883.83,344.021,blue
1870.45,328.677,blue
1856.56,313.237,blue
1842.17,297.707,blue
1827.3,282.095,blue
1811.97,266.406,blue
1796.18,250.649,blue
1779.95,234.829,blue
1763.31,218.958,blue
1746.27,203.041,blue
1728.83,187.087,blue
1711.02,171.105,blue
1692.86,155.103,blue
1674.36,139.089,blue
1655.53,123.074,blue
1636.39,107.065,blue
1616.96,91.0716,blue
1597.25,75.1026,blue
1577.28,59.1678,blue
1557.07,43.2756,blue
1536.62,27.4358,blue
1515.97,11.6576,blue
1495.12,-4.0502,blue
1474.08,-19.6779,blue
1452.89,-35.2157,blue
1431.54,-50.6551,blue
1410.06,-65.9857,blue
1388.47,-81.1987,blue
1366.78,-96.2844,blue
1345,-111.233,blue
1323.16,-126.036,blue
1301.26,-140.683,blue
1279.33,-155.165,blue
1257.38,-169.472,blue
1235.43,-183.595,blue
1213.49,-197.524,blue
1191.58,-211.249,blue
1169.71,-224.762,blue
1147.91,-238.052,blue
1126.19,-251.111,blue
1104.55,-263.927,blue
1083.03,-276.493,blue
1061.64,-288.798,blue
1040.38,-300.833,blue
1019.28,-312.589,blue
998.355,-324.055,blue
977.617,-335.223,blue
957.084,-346.082,blue
936.77,-356.625,blue
916.691,-366.84,blue
896.862,-376.718,blue
877.299,-386.251,blue
858.016,-395.428,blue
